120,"1,5","1,5",3,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
876,-336,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1334",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1145",#DIV/0!,"0,1018",#DIV/0!,,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,0,1,2,0,2,0,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
877,-336,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1333",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1144",#DIV/0!,"0,1017",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,0,15,0,1,#NUM!,0,0,14,0,1,#NUM!,0,0
878,-336,-3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1331",0,0,0,0,0,1,0,,,,,,0,0,1,1,0,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,1145",#DIV/0!,"0,1018",#DIV/0!,,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,2,1,0,2,0,0,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
879,-336,-3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1330",0,0,0,0,0,0,0,,,,,,0,0,1,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1147",#DIV/0!,"0,1019",#DIV/0!,,"0,3534","0,3712","-0,0179",0,0,0,0,0,0,0,0,2,0,1,1,1,0,,,,,,,,,,,1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",1,13,"0,07142857143","0,9285714286","-3,807354922","-0,1069152039",0
880,-336,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1328",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1147",#DIV/0!,"0,1019",#DIV/0!,,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,0,1,2,0,1,2,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
881,-336,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1327",0,0,0,0,1,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,1146",#DIV/0!,"0,1018",#DIV/0!,,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,0,0,0,2,2,1,2,0,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
882,-339,-3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1325",0,0,0,0,0,0,0,,,,,,0,0,1,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1147",#DIV/0!,"0,1019",#DIV/0!,,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,2,0,2,1,0,0,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
883,-342,-3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1324",0,0,0,0,0,0,0,,,,,,0,0,1,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1148",#DIV/0!,"0,1020",#DIV/0!,,"0,3534","0,3712","-0,0179",0,0,0,0,0,0,0,0,2,1,1,0,1,1,,,,,,,,,,,1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",1,13,"0,07142857143","0,9285714286","-3,807354922","-0,1069152039",0
884,-345,-3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1322",0,0,0,0,1,1,0,,,,,,0,0,1,1,0,,,,,,0,0,1,,,,,,,0,1,,,,,,0,1,,,"0,1147",#DIV/0!,"0,1019",#DIV/0!,,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,0,0,2,2,0,2,1,0,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
885,-348,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1321",0,0,0,0,0,1,0,,,,,,0,0,0,1,0,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,1148",#DIV/0!,"0,1020",#DIV/0!,,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,0,1,2,2,1,0,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
886,-351,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1319",0,0,0,0,0,1,0,,,,,,0,0,0,1,1,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,1146",#DIV/0!,"0,1019",#DIV/0!,,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,0,0,0,0,2,2,2,1,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
887,-351,-3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1318",0,0,0,0,0,1,1,,,,,,0,0,1,1,0,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,1145",#DIV/0!,"0,1018",#DIV/0!,,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,0,0,2,1,1,2,0,2,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
888,-354,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1316",0,0,0,0,0,1,0,,,,,,0,0,0,1,1,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,1146",#DIV/0!,"0,1018",#DIV/0!,,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,1,1,0,2,2,1,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
889,-357,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1315",0,0,0,0,1,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,1147",#DIV/0!,"0,1019",#DIV/0!,,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,0,2,1,0,2,1,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
890,-357,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1313",0,0,0,0,0,0,1,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1145",#DIV/0!,"0,1018",#DIV/0!,,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,0,0,0,1,2,0,2,2,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
891,-360,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1312",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1145",#DIV/0!,"0,1017",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,0,15,0,1,#NUM!,0,0,14,0,1,#NUM!,0,0
892,-363,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1310",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1147",#DIV/0!,"0,1018",#DIV/0!,,"0,3534","0,3712","-0,0179",0,0,0,0,0,0,0,0,1,0,1,0,2,0,,,,,,,,,,,1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",1,13,"0,07142857143","0,9285714286","-3,807354922","-0,1069152039",0
893,-363,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1309",0,0,0,0,1,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,1147",#DIV/0!,"0,1019",#DIV/0!,,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,0,2,0,1,2,0,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
894,-366,-3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1307",0,0,0,0,1,0,0,,,,,,0,0,1,0,1,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,1146",#DIV/0!,"0,1018",#DIV/0!,,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,0,0,2,2,0,1,2,0,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
895,-369,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1306",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1147",#DIV/0!,"0,1019",#DIV/0!,,"0,3534","0,3712","-0,0179",0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",1,13,"0,07142857143","0,9285714286","-3,807354922","-0,1069152039",0
896,-372,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1304",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1147",#DIV/0!,"0,1018",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,1,0,1,1,1,0,,,,,,,,,,,0,15,0,1,#NUM!,0,0,14,0,1,#NUM!,0,0
897,-372,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1303",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1149",#DIV/0!,"0,1019",#DIV/0!,,"0,3534","0,3712","-0,0179",0,0,0,0,0,0,0,0,1,0,1,1,2,0,,,,,,,,,,,1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",1,13,"0,07142857143","0,9285714286","-3,807354922","-0,1069152039",0
898,-372,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1301",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,1150",#DIV/0!,"0,1020",#DIV/0!,,"0,3534","0,3712","-0,0179",0,0,0,0,0,0,0,0,0,0,1,0,2,0,,,,,,,,,,,1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",1,13,"0,07142857143","0,9285714286","-3,807354922","-0,1069152039",0
899,-375,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1300",0,0,0,0,1,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,1150",#DIV/0!,"0,1021",#DIV/0!,,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,0,2,1,1,2,1,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
900,-378,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1299",0,0,0,0,1,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,1150",#DIV/0!,"0,1020",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
901,-378,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1297",0,0,0,0,0,0,1,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1149",#DIV/0!,"0,1019",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
902,-378,-3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1296",0,0,0,0,0,0,1,,,,,,0,0,1,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,1148",#DIV/0!,"0,1019",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,2,1,1,0,1,2,2,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
903,-378,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1294",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,1150",#DIV/0!,"0,1020",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
904,-381,-3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1293",0,0,0,0,0,0,0,,,,,,0,0,1,0,1,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,1149",#DIV/0!,"0,1019",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
905,-384,-3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1291",0,0,0,0,0,0,0,,,,,,0,0,1,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1149",#DIV/0!,"0,1020",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
906,-384,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1290",0,0,0,0,0,1,1,,,,,,0,0,0,1,1,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,1147",#DIV/0!,"0,1018",#DIV/0!,,"0,8113","0,8366","-0,0254",0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
907,-387,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1289",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1147",#DIV/0!,"0,1017",#DIV/0!,,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,,,,,,,,,,0,16,0,1,#NUM!,0,0,15,0,1,#NUM!,0,0
908,-387,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1287",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1148",#DIV/0!,"0,1018",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
909,-387,-3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1286",0,0,0,0,1,0,0,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,1149",#DIV/0!,"0,1019",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
910,-390,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1284",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1150",#DIV/0!,"0,1020",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
911,-393,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1283",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,1,,,,,0,0,1,,,,,,,0,0,1,,,,,0,1,,,"0,1149",#DIV/0!,"0,1019",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,1,0,1,2,1,2,2,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
912,-393,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1281",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,1150",#DIV/0!,"0,1019",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
913,-393,-3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1280",0,0,0,0,0,0,1,,,,,,0,0,1,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1148",#DIV/0!,"0,1018",#DIV/0!,,"0,8113","0,8366","-0,0254",0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
914,-396,-3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1279",0,0,0,0,0,0,0,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1149",#DIV/0!,"0,1019",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
915,-399,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1277",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1150",#DIV/0!,"0,1019",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
916,-399,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1276",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,1152",#DIV/0!,"0,1020",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
917,-399,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1275",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,1152",#DIV/0!,"0,1021",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
918,-402,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1273",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1154",#DIV/0!,"0,1022",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
919,-405,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1272",0,0,0,0,0,0,1,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,1154",#DIV/0!,"0,1022",#DIV/0!,,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
920,-405,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1270",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,1155",#DIV/0!,"0,1023",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
921,-405,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1269",0,0,0,0,1,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,1,0,,,,,0,1,,,"0,1155",#DIV/0!,"0,1023",#DIV/0!,,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
922,-408,-3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,0000",0,,"0,1268",0,0,0,0,1,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,1156",#DIV/0!,"0,1024",#DIV/0!,,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
