t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,,,,,RATING1,RATING2,RATING3,,,
357,"2,58",0,"0,5350140056",0,"0,4341736695",0,"0,3333333333",0,"0,218487395",0,"0,1344537815",0,"0,08403361345",0,"0,03361344538",0,"0,01960784314",0,"0,5","0,5040817004","0,8655641304","0,003029461707","-0,1310856727","-0,001814028487","0,2362906028","0,000219283787","-0,01666666667","0,01666666667","0,06666666667","0,03333333333","0,08333333333","0,1"
358,"1,43",1,"0,5363128492",1,"0,4357541899",0,"0,3324022346",0,"0,217877095",0,"0,1340782123",0,"0,08379888268",0,"0,03351955307",0,"0,01955307263",1,"0,5","0,5040817004","0,8681208121","0,002556681715","-0,1146654735","-0,001607990684","0,2426295973","0,0002267534703",0,0,"0,08333333333","0,05","0,06666666667","0,1"
359,"2,18",0,"0,5348189415",0,"0,43454039",0,"0,3314763231",0,"0,217270195",0,"0,1337047354",0,"0,08356545961",0,"0,03342618384",0,"0,01949860724",0,"0,5166666667","0,5040817004","0,8682659122","0,0001451001432","-0,1609964751","-0,0023022485","0,1976661046","0,0001813515752",0,0,"0,08333333333","0,05","0,06666666667","0,1166666667"
360,"6,82",1,"0,5361111111",1,"0,4361111111",0,"0,3305555556",0,"0,2166666667",0,"0,1333333333",0,"0,08333333333",0,"0,03333333333",0,"0,01944444444",1,"0,5","0,5040817004","0,8641367061","-0,00412920614","-0,1152822693","-0,001630386097","0,2509293676","0,0002252888931",0,"-0,01666666667","0,08333333333","0,03333333333","0,05","0,1166666667"
361,"3,37",1,"0,5373961219",1,"0,4376731302",1,"0,3324099723",1,"0,2188365651",1,"0,135734072",0,"0,08310249307",0,"0,03324099723",0,"0,01939058172",1,"0,5","0,5040817004","0,8656689994","0,001532293349","-0,07721952052","-0,001092896175","0,2791953227","0,0002515939106",0,0,"0,06666666667","0,01666666667","0,06666666667","0,1166666667"
362,"2,77",1,"0,5386740331",1,"0,4392265193",1,"0,3342541436",0,"0,2182320442",0,"0,135359116",0,"0,08287292818",0,"0,03314917127",0,"0,01933701657",1,"0,5166666667","0,5035393853","0,8601486471","-0,00552035227","-0,05860352707","-0,0008465466273","0,2772908891","0,0002492773489",0,0,"0,06666666667","0,05","0,08333333333","0,1166666667"
363,"2,85",1,"0,5399449036",1,"0,4407713499",1,"0,3360881543",0,"0,217630854",0,"0,1349862259",0,"0,0826446281",0,"0,03305785124",0,"0,01928374656",1,"0,5333333333","0,5024529992","0,8283462486","-0,03180239853","-0,03415318621","-0,000510615426","0,2660547291","0,0002373237059","0,03333333333","0,01666666667","0,08333333333","0,08333333333","0,08333333333","0,1333333333"
364,"14,24",1,"0,5412087912",1,"0,4423076923",1,"0,3379120879",0,"0,217032967",0,"0,1346153846",0,"0,08241758242",0,"0,03296703297",0,"0,01923076923",1,"0,55","0,5008190014","0,7393455454","-0,08900070321","-0,0161091546","-0,0002508286303","0,2233184785","0,0001926520574","0,05","0,05","0,1166666667","0,1166666667","0,08333333333","0,1333333333"
365,"1,47",1,"0,5424657534",1,"0,4438356164",1,"0,3397260274",1,"0,2191780822",1,"0,1369863014",1,"0,08493150685",0,"0,03287671233",0,"0,01917808219",1,"0,55","0,5008190014","0,6603678349","-0,07897771056","0,03687353109","0,000595717997","0,2233184785","0,0001926520574","0,03333333333","0,03333333333","0,1","0,1166666667","0,08333333333","0,1166666667"
366,"1,73",0,"0,5409836066",0,"0,4426229508",0,"0,3387978142",0,"0,218579235",0,"0,1366120219",0,"0,08469945355",0,"0,03278688525",0,"0,01912568306",0,"0,55","0,5024529992","0,6376326809","-0,02273515394","0,00504930429","0,00008510257099","0,2208467225","0,000191141326","0,05","0,05","0,1","0,1166666667","0,08333333333","0,1166666667"
367,"2,16",0,"0,5395095368",0,"0,4414168937",0,"0,3378746594",0,"0,2179836512",0,"0,136239782",0,"0,08446866485",0,"0,03269754768",0,"0,01907356948",0,"0,5333333333","0,5035393853","0,644428874","0,00679619308","-0,02072771475","-0,0003583266147","0,1980954808","0,0001718209859","0,03333333333","0,03333333333","0,06666666667","0,08333333333","0,08333333333","0,08333333333"
368,"1,28",1,"0,5407608696",1,"0,4429347826",0,"0,3369565217",0,"0,2173913043",0,"0,1358695652",0,"0,08423913043",0,"0,03260869565",0,"0,01902173913",1,"0,5166666667","0,5035393853","0,6535704952","0,009141621185","0,001794657534","0,00003135357879","0,1980954808","0,0001718209859",0,0,"0,03333333333","0,08333333333","0,06666666667","0,08333333333"
369,"1,67",0,"0,539295393",0,"0,4417344173",0,"0,3360433604",0,"0,216802168",0,"0,135501355",0,"0,08401084011",0,"0,0325203252",0,"0,0189701897",0,"0,5333333333","0,5035393853","0,6557898543","0,002219359111","-0,03040503527","-0,0005419690047","0,1866350722","0,0001624782403",0,"0,03333333333","0,05","0,1","0,08333333333","0,1166666667"
370,"1,28",0,"0,5378378378",0,"0,4405405405",0,"0,3351351351",0,"0,2162162162",0,"0,1351351351",0,"0,08378378378",0,"0,03243243243",0,"0,01891891892",0,"0,5333333333","0,5035393853","0,6533633898","-0,002426464519","-0,06961767989","-0,001258622234","0,1602843983","0,000139083377","-0,01666666667","0,03333333333","0,03333333333","0,1166666667","0,08333333333","0,1"
371,"2,14",0,"0,5363881402",0,"0,4393530997",0,"0,3342318059",0,"0,2156334232",0,"0,1347708895",0,"0,08355795148",0,"0,03234501348",0,"0,01886792453",0,"0,5333333333","0,5035393853","0,6505962124","-0,002767177409","-0,1079137064","-0,001975275464","0,1338510331","0,0001156885136","-0,01666666667","0,01666666667","0,01666666667","0,1","0,06666666667","0,08333333333"
372,6,1,"0,5376344086",1,"0,4408602151",0,"0,3333333333",0,"0,2150537634",0,"0,1344086022",0,"0,08333333333",0,"0,03225806452",0,"0,0188172043",1,"0,5166666667","0,5035393853","0,6568932907","0,006297078388","-0,07936962565","-0,001455701872","0,1432055484","0,0001241553768","-0,03333333333","0,01666666667",0,"0,1","0,05","0,06666666667"
373,"1,29",1,"0,5388739946",1,"0,4423592493",1,"0,3351206434",1,"0,2171581769",1,"0,1367292225",0,"0,08310991957",0,"0,03217158177",0,"0,01876675603",1,"0,5166666667","0,5035393853","0,6631747197","0,006281429002","-0,05098436975","-0,0009361282809","0,1525201112","0,00013262224","-0,01666666667","0,01666666667","0,01666666667","0,08333333333","0,05","0,08333333333"
374,"5,64",0,"0,5374331551",0,"0,4411764706",0,"0,3342245989",0,"0,2165775401",0,"0,1363636364",0,"0,08288770053",0,"0,0320855615",0,"0,01871657754",0,"0,5166666667","0,5040817004","0,6749121992","0,01173747942","-0,05914564976","-0,001092896175","0,1271716194","0,0001111218836",0,0,0,"0,06666666667","0,05","0,08333333333"
375,"1,04",1,"0,5386666667",1,"0,4426666667",1,"0,336",1,"0,2186666667",0,"0,136",0,"0,08266666667",0,"0,032",0,"0,01866666667",1,"0,5166666667","0,5035393853","0,6780232082","0,003111009036","-0,05265044375","-0,0009764400251","0,1355192588","0,0001186156723","-0,01666666667","-0,01666666667",0,"0,06666666667","0,05","0,06666666667"
376,"1,05",0,"0,5372340426",0,"0,4414893617",0,"0,335106383",0,"0,2180851064",0,"0,1356382979",0,"0,08244680851",0,"0,03191489362",0,"0,01861702128",0,"0,5166666667","0,5040817004","0,6896037995","0,01158059133","-0,05934020626","-0,001106333423","0,1109262453","0,00009755302119","-0,01666666667","-0,03333333333","0,01666666667","0,08333333333","0,05","0,05"
377,"1,07",0,"0,5358090186",0,"0,4403183024",0,"0,3342175066",0,"0,2175066313",0,"0,1352785146",0,"0,08222811671",0,"0,03183023873",0,"0,01856763926",0,"0,5166666667","0,5040817004","0,6942425598","0,004638760263","-0,08138201626","-0,001522888113","0,09491357373","0,00008398415883","-0,01666666667","-0,03333333333",0,"0,06666666667","0,06666666667","0,05"
378,"2,16",0,"0,5343915344",0,"0,4391534392",0,"0,3333333333",0,"0,2169312169",0,"0,1349206349",0,"0,08201058201",0,"0,03174603175",0,"0,01851851852",0,"0,5","0,5040817004","0,702390011","0,008147451179","-0,07907273585","-0,001478097286","0,07168210763","0,00006365070179","-0,01666666667","-0,05",0,"0,05","0,05","0,03333333333"
379,"3,15",1,"0,5356200528",1,"0,4406332454",0,"0,3324538259",0,"0,2163588391",0,"0,1345646438",0,"0,08179419525",0,"0,03166226913",0,"0,01846965699",1,"0,5","0,5040817004","0,7035354667","0,001145455701","-0,08205332716","-0,001531846278","0,08374415858","0,00007478762963","-0,01666666667","-0,03333333333",0,"0,03333333333","0,03333333333","0,05"
380,"2,51",1,"0,5368421053",1,"0,4421052632",1,"0,3342105263",0,"0,2157894737",0,"0,1342105263",0,"0,08157894737",0,"0,03157894737",0,"0,01842105263",1,"0,5166666667","0,5035393853","0,7001145532","-0,003420913467","-0,08698497197","-0,001616948849","0,07531665242","0,00006677044049",0,0,0,"0,03333333333","0,06666666667","0,06666666667"
381,"1,31",1,"0,5380577428",1,"0,4435695538",0,"0,3333333333",0,"0,2152230971",0,"0,1338582677",0,"0,0813648294",0,"0,03149606299",0,"0,01837270341",1,"0,5166666667","0,5035393853","0,7059026838","0,005788130621","-0,0592773518","-0,001097375258","0,08470398008","0,00007523730364",0,"-0,01666666667","0,01666666667","0,03333333333","0,05","0,06666666667"
382,"1,89",0,"0,5366492147",0,"0,442408377",0,"0,332460733",0,"0,2146596859",0,"0,1335078534",0,"0,08115183246",0,"0,03141361257",0,"0,01832460733",0,"0,5333333333","0,5035393853","0,7069592289","0,001056545026","-0,08951065586","-0,001670697841","0,07405093731","0,00006589455809","0,01666666667",0,"0,03333333333","0,03333333333","0,06666666667","0,08333333333"
383,"1,74",1,"0,5378590078",0,"0,4412532637",0,"0,3315926893",0,"0,2140992167",0,"0,1331592689",0,"0,08093994778",0,"0,03133159269",0,"0,0182767624",0,"0,5166666667","0,5040817004","0,7141197589","0,007160530031","-0,08438935387","-0,001567678939","0,0626446409","0,00005607264132",0,"-0,01666666667",0,0,"0,03333333333","0,05"
384,"3,44",0,"0,5364583333",0,"0,4401041667",0,"0,3307291667",0,"0,2135416667",0,"0,1328125",0,"0,08072916667",0,"0,03125",0,"0,01822916667",0,"0,5","0,5040817004","0,7221997991","0,008080040221","-0,07740749492","-0,001433306459","0,04240904768","0,00003807535028",0,"-0,01666666667",0,"-0,01666666667","0,03333333333","0,03333333333"
385,"3,31",1,"0,5376623377",1,"0,4415584416",1,"0,3324675325",0,"0,212987013",0,"0,1324675325",0,"0,08051948052",0,"0,03116883117",0,"0,01818181818",1,"0,4833333333","0,5040817004","0,7246931295","0,002493330352","-0,07014571372","-0,001294454896","0,04729959736","0,00004259342789","-0,01666666667","-0,03333333333","-0,01666666667","-0,01666666667","0,03333333333","0,01666666667"
386,"1,12",1,"0,5388601036",1,"0,4430051813",1,"0,3341968912",0,"0,2124352332",0,"0,1321243523",0,"0,08031088083",0,"0,0310880829",0,"0,01813471503",1,"0,5","0,5040817004","0,7269899021","0,002296772674","-0,07063889201","-0,001303413061","0,06676442395","0,00006029923006","-0,01666666667","-0,01666666667","-0,01666666667","-0,01666666667","0,06666666667","0,03333333333"
387,"1,19",0,"0,5374677003",0,"0,4418604651",0,"0,3333333333",0,"0,2118863049",0,"0,1317829457",0,"0,08010335917",0,"0,03100775194",0,"0,0180878553",0,"0,5166666667","0,5040817004","0,7303209135","0,003331011347","-0,09327556679","-0,001719967751","0,05152240466","0,00004673036769",0,0,"-0,01666666667",0,"0,08333333333","0,05"
388,"1,39",0,"0,5360824742",0,"0,4407216495",0,"0,3324742268",0,"0,2113402062",0,"0,131443299",0,"0,07989690722",0,"0,03092783505",0,"0,01804123711",0,"0,5166666667","0,5040817004","0,7265552771","-0,003765636337","-0,124438061","-0,002275374003","0,02167252623","0,00001954851622","-0,01666666667",0,"-0,03333333333","0,01666666667","0,08333333333","0,05"
389,"1,07",0,"0,5347043702",0,"0,4395886889",0,"0,3316195373",0,"0,2107969152",0,"0,1311053985",0,"0,07969151671",0,"0,03084832905",0,"0,01799485861",0,"0,5166666667","0,5040817004","0,7125064798","-0,01404879737","-0,1658189328","-0,002969631819","-0,02992325416","-0,00002585337894",0,0,"-0,03333333333",0,"0,06666666667","0,06666666667"
390,"11,37",0,"0,5333333333",0,"0,4384615385",0,"0,3307692308",0,"0,2102564103",0,"0,1307692308",0,"0,07948717949",0,"0,03076923077",0,"0,01794871795",0,"0,5166666667","0,5040817004","0,6957732231","-0,01673325663","-0,2093907724","-0,003663889635","-0,08670534963","-0,00007125527411","0,01666666667","0,01666666667","-0,03333333333","0,01666666667","0,08333333333","0,06666666667"
391,"2,53",1,"0,5345268542",1,"0,4398976982",1,"0,3324808184",1,"0,2122762148",1,"0,1329923274",1,"0,08184143223",0,"0,03069053708",0,"0,0179028133",1,"0,5","0,5040817004","0,6828495067","-0,0129237165","-0,1838078514","-0,003126399713","-0,05532466245","-0,00004495025656","0,01666666667",0,"-0,03333333333",0,"0,06666666667","0,03333333333"
392,"3,85",1,"0,5357142857",1,"0,4413265306",0,"0,3316326531",0,"0,2117346939",0,"0,1326530612",0,"0,08163265306",0,"0,0306122449",0,"0,01785714286",1,"0,5166666667","0,5035393853","0,6727425009","-0,01010700575","-0,2027736745","-0,003395144674","-0,07541222733","-0,00006027792294","0,01666666667",0,0,0,"0,1","0,06666666667"
393,"5,58",1,"0,5368956743",1,"0,4427480916",1,"0,3333333333",1,"0,213740458",0,"0,1323155216",0,"0,08142493639",0,"0,03053435115",0,"0,01781170483",1,"0,5166666667","0,5035393853","0,6589827601","-0,0137597408","-0,1691760812","-0,002745677685","-0,04970312021","-0,00003907632805",0,0,"-0,01666666667","0,01666666667","0,08333333333","0,05"
394,"1,39",1,"0,538071066",1,"0,4441624365",1,"0,3350253807",1,"0,2157360406",0,"0,1319796954",0,"0,08121827411",0,"0,03045685279",0,"0,01776649746",1,"0,5333333333","0,5024529992","0,6109170154","-0,04806574475","-0,196699772","-0,003095046135","-0,1152045283","-0,00008416769562","0,01666666667",0,0,"0,03333333333","0,1166666667","0,06666666667"
395,"1,59",0,"0,5367088608",0,"0,4430379747",0,"0,3341772152",0,"0,2151898734",0,"0,1316455696",0,"0,08101265823",0,"0,03037974684",0,"0,01772151899",0,"0,5333333333","0,5035393853","0,5468627142","-0,06405430112","-0,181047989","-0,002696407776","-0,07680038091","-0,00005149968968","0,01666666667","0,01666666667",0,"0,01666666667","0,1","0,05"
396,"2,07",0,"0,5353535354",0,"0,4419191919",0,"0,3333333333",0,"0,2146464646",0,"0,1313131313",0,"0,08080808081",0,"0,0303030303",0,"0,01767676768",0,"0,5333333333","0,5035393853","0,4799856581","-0,0668770561","-0,2488985655","-0,003556391651","-0,1561683132","-0,00009370234006","0,01666666667","0,03333333333","0,01666666667","0,03333333333","0,08333333333","0,06666666667"
397,"6,48",1,"0,5365239295",0,"0,4408060453",0,"0,3324937028",0,"0,2141057935",0,"0,1309823678",0,"0,08060453401",0,"0,03022670025",0,"0,01763224181",1,"0,5166666667","0,5035393853","0,3498656452","-0,1301200129","-0,2120281858","-0,002777031264","-0,1072963798","-0,00005545618815","0,01666666667","0,03333333333",0,"0,01666666667","0,06666666667","0,06666666667"
398,"4,49",1,"0,5376884422",1,"0,4422110553",1,"0,3341708543",1,"0,216080402",1,"0,1331658291",0,"0,08040201005",0,"0,03015075377",0,"0,0175879397",1,"0,5166666667","0,5035393853","0,2621966985","-0,08766894672","-0,1742874363","-0,002127564275","-0,07012932646","-0,00003425459326",0,"0,01666666667",0,0,"0,08333333333","0,08333333333"
399,"11,56",1,"0,5388471178",1,"0,4436090226",1,"0,335839599",1,"0,2180451128",0,"0,1328320802",0,"0,08020050125",0,"0,03007518797",0,"0,01754385965",1,"0,5333333333","0,5024529992","0,1497819208","-0,1124147777","-0,2109914667","-0,002463495476","-0,1423544233","-0,00006566489041","0,01666666667","0,01666666667","0,01666666667",0,"0,08333333333","0,1"
400,"2,36",1,"0,54",1,"0,445",1,"0,3375",1,"0,22",1,"0,135",1,"0,0825",0,"0,03",0,"0,0175",1,"0,55","0,5008190014","-0,05560100231","-0,2053829231","-0,2420346111","-0,002723282272","-0,2388327943","-0,0001098099193","0,01666666667","0,03333333333","0,03333333333",0,"0,1","0,1166666667"
401,"1,84",1,"0,5411471322",1,"0,4463840399",0,"0,3366583541",0,"0,2194513716",0,"0,1346633416",0,"0,08229426434",0,"0,02992518703",0,"0,0174563591",1,"0,55","0,5008190014","-0,3280300732","-0,2724290709","-0,1816471106","-0,001876735645","-0,2388327943","-0,0001098099193","0,01666666667","0,03333333333","0,03333333333",0,"0,08333333333","0,1"
402,"2,26",1,"0,5422885572",0,"0,4452736318",0,"0,3358208955",0,"0,2189054726",0,"0,1343283582",0,"0,08208955224",0,"0,02985074627",0,"0,01741293532",0,"0,5666666667","0,5008190014","-0,6127735871","-0,2847435139","-0,2930836776","-0,002942757323","-0,2388327943","-0,0001098099193","0,03333333333","0,05","0,06666666667","0,01666666667","0,08333333333","0,1333333333"
403,"1,43",1,"0,5434243176",1,"0,4466501241",0,"0,3349875931",0,"0,2183622829",0,"0,1339950372",0,"0,08188585608",0,"0,02977667494",0,"0,01736972705",1,"0,55","0,5008190014","-0,7641772722","-0,1514036851","-0,2369486669","-0,002217145929","-0,250440254","-0,0001216663937","0,03333333333","0,05","0,05","0,01666666667","0,06666666667","0,1166666667"
404,"1,02",0,"0,5420792079",0,"0,4455445545",0,"0,3341584158",0,"0,2178217822",0,"0,1336633663",0,"0,08168316832",0,"0,0297029703",0,"0,01732673267",0,"0,55","0,5024529992","-0,8140898622","-0,04991259","-0,2354691244","-0,002127564275","-0,2296423799","-0,0001129222453","0,03333333333","0,03333333333","0,03333333333","0,03333333333","0,05","0,1333333333"
405,"3,48",0,"0,5407407407",0,"0,4444444444",0,"0,3333333333",0,"0,2172839506",0,"0,1333333333",0,"0,08148148148",0,"0,02962962963",0,"0,01728395062",0,"0,5333333333","0,5035393853","-0,8174063073","-0,003316445043","-0,2246881941","-0,001979754546","-0,2408893484","-0,0001183313529",0,"0,01666666667","0,01666666667",0,"0,01666666667","0,1"
406,"1,07",1,"0,5418719212",1,"0,4458128079",1,"0,3349753695",0,"0,2167487685",0,"0,1330049261",0,"0,08128078818",0,"0,02955665025",0,"0,01724137931",1,"0,5166666667","0,5035393853","-0,8278195835","-0,01041327622","-0,2023156463","-0,001719967751","-0,2503150933","-0,0001225579416","-0,03333333333","-0,01666666667","-0,01666666667","-0,01666666667",0,"0,1"
407,"4,38",0,"0,5405405405",0,"0,4447174447",0,"0,3341523342",0,"0,2162162162",0,"0,1326781327",0,"0,08108108108",0,"0,02948402948",0,"0,0171990172",0,"0,5166666667","0,5040817004","-0,8266778698","0,001141713725","-0,1820210142","-0,001531846278","-0,2711915395","-0,0001329223601","-0,03333333333","-0,01666666667",0,"-0,01666666667","0,01666666667","0,08333333333"
408,"2,14",1,"0,5416666667",1,"0,4460784314",1,"0,3357843137",1,"0,2181372549",0,"0,1323529412",0,"0,08088235294",0,"0,02941176471",0,"0,01715686275",1,"0,5166666667","0,5035393853","-0,8275670485","-0,0008891787004","-0,1891434311","-0,001590074353","-0,2598274667","-0,0001267845304","-0,05","-0,01666666667","0,01666666667",0,0,"0,06666666667"
409,"1,25",1,"0,5427872861",1,"0,4474327628",0,"0,3349633252",0,"0,217603912",0,"0,1320293399",0,"0,08068459658",0,"0,0293398533",0,"0,01711491443",1,"0,5333333333","0,5024529992","-0,8303314476","-0,002764399127","-0,1807355331","-0,001522888113","-0,2628018757","-0,0001285301141","-0,01666666667","0,01666666667","0,05","0,01666666667","0,01666666667","0,08333333333"
410,"1,28",0,"0,5414634146",0,"0,4463414634",0,"0,3341463415",0,"0,2170731707",0,"0,1317073171",0,"0,08048780488",0,"0,02926829268",0,"0,01707317073",0,"0,5333333333","0,5035393853","-0,8244454288","0,005886018829","-0,1758940848","-0,001473618203","-0,2760799305","-0,0001348141602","-0,01666666667","0,01666666667","0,03333333333","0,01666666667","0,03333333333","0,1"
411,"1,51",0,"0,5401459854",0,"0,4452554745",0,"0,3333333333",0,"0,2165450122",0,"0,1313868613",0,"0,0802919708",0,"0,02919708029",0,"0,01703163017",0,"0,5333333333","0,5035393853","-0,8197937966","0,004651632201","-0,1922895724","-0,001616948849","-0,2675510412","-0,0001301503382",0,0,"0,01666666667","0,01666666667","0,01666666667","0,08333333333"
412,1,0,"0,5388349515",0,"0,4441747573",0,"0,3325242718",0,"0,2160194175",0,"0,1310679612",0,"0,08009708738",0,"0,02912621359",0,"0,01699029126",0,"0,5333333333","0,5035393853","-0,8151724368","0,004621359793","-0,2086217675","-0,001760279495","-0,2589820743","-0,0001254865161","0,01666666667","-0,01666666667","0,01666666667","0,01666666667","0,03333333333","0,08333333333"
413,"2,1",0,"0,5375302663",0,"0,4430992736",0,"0,3317191283",0,"0,215496368",0,"0,1307506053",0,"0,0799031477",0,"0,02905569007",0,"0,01694915254",0,"0,5166666667","0,5040817004","-0,8140967249","0,001075711941","-0,1853344679","-0,001545283526","-0,2821750148","-0,0001368716176",0,"-0,03333333333",0,0,"0,01666666667","0,05"
414,"1,24",1,"0,538647343",0,"0,4420289855",0,"0,3309178744",0,"0,2149758454",0,"0,1304347826",0,"0,07971014493",0,"0,02898550725",0,"0,01690821256",1,"0,5166666667","0,5035393853","-0,8145419586","-0,0004452337155","-0,1957518929","-0,001630386097","-0,2687931193","-0,0001297131048",0,"-0,05",0,"0,01666666667",0,"0,03333333333"
415,"3,03",0,"0,5373493976",0,"0,4409638554",0,"0,3301204819",0,"0,2144578313",0,"0,1301204819",0,"0,07951807229",0,"0,02891566265",0,"0,01686746988",0,"0,5166666667","0,5040817004","-0,8136095004","0,0009324581962","-0,1715359609","-0,001410911045","-0,2923725954","-0,0001412439507","-0,01666666667","-0,03333333333","0,01666666667","0,01666666667","0,01666666667","0,03333333333"
416,"1,23",1,"0,5384615385",1,"0,4423076923",1,"0,3317307692",0,"0,2139423077",0,"0,1298076923",0,"0,07932692308",0,"0,02884615385",0,"0,01682692308",1,"0,5","0,5040817004","-0,8136095004",0,"-0,1715359609","-0,001410911045","-0,2923725954","-0,0001412439507","-0,03333333333","-0,05","-0,01666666667","-0,01666666667",0,0
417,"4,98",0,"0,5371702638",0,"0,4412470024",0,"0,3309352518",0,"0,2134292566",0,"0,1294964029",0,"0,07913669065",0,"0,02877697842",0,"0,01678657074",0,"0,5166666667","0,5040817004","-0,8136095004",0,"-0,1715359609","-0,001410911045","-0,2923725954","-0,0001412439507","-0,01666666667","-0,01666666667",0,0,0,0
418,"2,63",1,"0,538277512",1,"0,4425837321",1,"0,3325358852",1,"0,2153110048",0,"0,1291866029",0,"0,07894736842",0,"0,02870813397",0,"0,01674641148",1,"0,5166666667","0,5035393853","-0,8131716789","0,0004378214739","-0,2029430235","-0,001643823345","-0,2787126737","-0,0001339396936","-0,01666666667",0,"-0,01666666667","-0,01666666667","0,01666666667",0
419,"4,86",1,"0,5393794749",1,"0,4439140811",0,"0,3317422434",0,"0,214797136",0,"0,1288782816",0,"0,07875894988",0,"0,02863961814",0,"0,01670644391",1,"0,5166666667","0,5035393853","-0,8127951065","0,000376572375","-0,189727227","-0,001513929947","-0,2887455268","-0,0001381662823",0,0,"-0,01666666667",0,"0,01666666667","0,01666666667"
420,"2,53",1,"0,5404761905",1,"0,4452380952",1,"0,3333333333",1,"0,2166666667",0,"0,1285714286",0,"0,07857142857",0,"0,02857142857",0,"0,01666666667",1,"0,5333333333","0,5024529992","-0,8142366539","-0,001441547373","-0,1863268837","-0,001487055451","-0,2896059156","-0,0001385996942","0,01666666667","0,01666666667",0,"0,03333333333","0,01666666667","0,01666666667"
421,"1,14",1,"0,541567696",1,"0,4465558195",0,"0,3325415677",0,"0,216152019",0,"0,1282660333",0,"0,0783847981",0,"0,02850356295",0,"0,01662707838",1,"0,5333333333","0,5024529992","-0,8149722876","-0,0007356337318","-0,1571085654","-0,001236226821","-0,3147307066","-0,0001508554408","0,01666666667",0,"0,01666666667","0,05",0,"0,01666666667"
422,"2,28",0,"0,5402843602",0,"0,4454976303",0,"0,3317535545",0,"0,2156398104",0,"0,1279620853",0,"0,07819905213",0,"0,02843601896",0,"0,01658767773",0,"0,5333333333","0,5035393853","-0,8091356247","0,005836662914","-0,1465735046","-0,001137687002","-0,3324028667","-0,000158889364","0,03333333333",0,"0,01666666667","0,03333333333","-0,01666666667","0,03333333333"
423,"4,31",1,"0,5413711584",1,"0,4468085106",0,"0,3309692671",0,"0,2151300236",0,"0,1276595745",0,"0,0780141844",0,"0,02836879433",0,"0,01654846336",1,"0,5166666667","0,5035393853","-0,8091356247",0,"-0,1465735046","-0,001137687002","-0,3324028667","-0,000158889364",0,"-0,01666666667","-0,01666666667",0,"-0,03333333333",0
424,"2,51",1,"0,5424528302",1,"0,4481132075",1,"0,3325471698",1,"0,2169811321",0,"0,1273584906",0,"0,07783018868",0,"0,02830188679",0,"0,01650943396",1,"0,5166666667","0,5035393853","-0,8080087396","0,001126885143","-0,1635105142","-0,0012675804","-0,3166095364","-0,0001504225009",0,"-0,01666666667","-0,03333333333",0,"-0,03333333333","0,01666666667"
425,"1,73",1,"0,5435294118",1,"0,4494117647",0,"0,3317647059",0,"0,2164705882",0,"0,1270588235",0,"0,07764705882",0,"0,02823529412",0,"0,01647058824",1,"0,5166666667","0,5035393853","-0,7994334343","0,008575305289","-0,2015687517","-0,001527367195","-0,2889906605","-0,000129220906",0,0,"-0,03333333333",0,"-0,01666666667","0,01666666667"
426,"1,56",0,"0,5422535211",0,"0,4483568075",0,"0,3309859155",0,"0,2159624413",0,"0,1267605634",0,"0,07746478873",0,"0,02816901408",0,"0,01643192488",0,"0,5166666667","0,5040817004","-0,7903780621","0,009055372158","-0,2283062985","-0,001688614172","-0,2740242038","-0,0001147363279","-0,01666666667",0,"-0,05",0,0,0
427,"230,06",0,"0,5409836066",0,"0,4473067916",0,"0,3302107728",0,"0,2154566745",0,"0,1264637002",0,"0,07728337237",0,"0,0281030445",0,"0,01639344262",0,"0,5166666667","0,5040817004","-0,7861920405","0,004186021635","-0,196188012","-0,001410911045","-0,3083157658","-0,0001283051902","-0,01666666667",0,"-0,03333333333","0,01666666667","-0,01666666667","0,01666666667"
428,"1,2",1,"0,5420560748",1,"0,4485981308",1,"0,3317757009",1,"0,2172897196",1,"0,1285046729",1,"0,07943925234",1,"0,03037383178",1,"0,01869158879",1,"0,5166666667","0,5035393853","-0,7915880598","-0,005396019319","-0,1896715938","-0,001357162053","-0,3047616419","-0,0001266897007","-0,01666666667","0,01666666667","-0,03333333333",0,"-0,01666666667","0,01666666667"
429,"12,67",0,"0,5407925408",0,"0,4475524476",0,"0,331002331",0,"0,2167832168",0,"0,1282051282",0,"0,07925407925",0,"0,0303030303",0,"0,01864801865",0,"0,5166666667","0,5040817004","-0,79175582","-0,0001677602061","-0,1775867335","-0,001272059482","-0,3176872867","-0,0001328232678",0,0,"-0,01666666667",0,"-0,01666666667",0
430,"10,42",1,"0,5418604651",1,"0,4488372093",1,"0,3325581395",1,"0,2186046512",1,"0,1302325581",1,"0,08139534884",0,"0,03023255814",0,"0,01860465116",1,"0,5166666667","0,5035393853","-0,7972868051","-0,005530985124","-0,1703853996","-0,001213831407","-0,314510309","-0,0001313535228",0,0,0,"-0,01666666667",0,"0,01666666667"
